Machine,tau_k,e,hm,ha,Lz,lq,F_active,THD,mass,time
1,0.009818433456212094,0.018176365271339347,0.007267591962201451,0.004737061271317915,0.04998287116679886,0.0049824391184782576,57.527541612495824,0.07468252649681216,0.26452768763499557,0.06065165468087645
2,0.009924853450484902,0.016726134628406907,0.009735125436860123,0.0015424360851093678,0.04029881626633836,0.004867694163668282,13.340003511239248,0.030041196805877433,0.17441348318117195,0.10227207071429899
3,0.010819308695655413,0.01950210010798005,0.009475655150916192,0.004738910800718368,0.047124826653831615,0.0049880861742880025,54.635658275978884,0.059069580297094325,0.25877528705177905,0.0615557040530775
4,0.009924853450484902,0.016684809870373327,0.009735125436860123,0.0019144479978077035,0.04029881626633836,0.004867694163668282,17.269626621226454,0.03044662416048478,0.18228340258285516,0.09189186859344288
5,0.02331143453635352,0.007438795489268494,0.009998878204011392,0.0033927019062758488,0.049964651597104934,0.003598458845278889,33.66409730243251,0.03053451829650743,0.2226655073201912,0.07274245935362815
6,0.010819308695655413,0.01899656769019727,0.009716696571632377,0.004738910800718368,0.04877715018078421,0.0049880861742880025,55.0754341741037,0.04605829463335023,0.26294415058654613,0.06180132491973326
7,0.010818923406016907,0.017845538012727275,0.009716696571632377,0.004711979013829992,0.04993673436400377,0.0049880861742880025,51.567541849964776,0.04000272663004511,0.2658049545388014,0.06421527023966356
8,0.009924853450484902,0.016684809870373327,0.0099908672146862,0.0015424360851093678,0.04385061996063317,0.004867694163668282,14.465371378555721,0.030057374893858502,0.17638156405714583,0.09876584737208056
9,0.010923897388284488,0.019058486848733874,0.005301523205352607,0.004092114836254627,0.0499525027940843,0.004982095826810309,48.997717164490005,0.042301775468606015,0.24830499842684078,0.06367219200391201
10,0.010923897388284488,0.0185446689091249,0.004810537213216368,0.00431384859774017,0.04992605191654149,0.004984722492240467,49.38716839574194,0.03567542057919504,0.2546566593392934,0.06422667643037668
11,0.010850440058104193,0.019047910534430106,0.005301523205352607,0.004092114836254627,0.0499525027940843,0.004982095826810309,49.26591879394167,0.044951857972261554,0.24819290085049747,0.06348430620208759
12,0.01184096516801455,0.019967412027551975,0.009985740631595692,0.0036973108978739814,0.04996224825340043,0.0049928436620010975,44.34602026309413,0.033023898305810005,0.23872747451057463,0.06562493251102441
13,0.009924853450484902,0.0167563636919801,0.009915713032804814,0.0018607157238751072,0.03711235142146335,0.004939375834564712,15.716350753856881,0.030371954635131287,0.17928927436745928,0.09553143290031119
14,0.009924853450484902,0.0167563636919801,0.009933897894270589,0.0018607157238751072,0.03711235142146335,0.004863804198201503,15.475977192909692,0.0303717897522051,0.1788034901089565,0.09613996259097728
15,0.024592372395878654,0.007709492488245121,0.009981574173184809,0.004602252271206139,0.04874885987987496,0.0035853997279895354,44.2384440902127,0.03094526746003698,0.24466785162044197,0.06651713355677458
16,0.010819308695655413,0.01899656769019727,0.009716696571632377,0.0046110424307435945,0.04855813852453437,0.0049880861742880025,53.57279875418942,0.04577871536703183,0.2591204882150709,0.06220477197526172
17,0.024266712937574854,0.007677708542374076,0.009816966349821779,0.003928755718394567,0.04874885987987496,0.003779149914521552,40.042251832301446,0.030661184940182627,0.2371704852879896,0.06883607011516839
18,0.024266712937574854,0.007677708542374076,0.009816966349821779,0.004167911392780655,0.048600399855467845,0.0037835293039117555,42.2517124385315,0.030748471814997912,0.2418101222416291,0.06766437490974839
19,0.010923897388284488,0.01859712964882105,0.009587082624915626,0.0038218504351779726,0.0499525027940843,0.004979528756870851,45.163194015860746,0.03451759743829474,0.24141207883027238,0.06539313634552359
20,0.010923897388284488,0.018547309763650408,0.009816681214000908,0.004075768783315814,0.0499525027940843,0.00499871632549389,47.786050829277094,0.034750433426240776,0.24862536207227082,0.0645159560574108
21,0.024592372395878654,0.007709492488245121,0.009981574173184809,0.004498119740395647,0.04874885987987496,0.0035853997279895354,43.3247945177808,0.030887578453716185,0.24271309474609476,0.06694580090530763
22,0.024266712937574854,0.007603551914822952,0.009816056817477358,0.003625042383067961,0.04993169012822743,0.003762741397231344,37.896444215412615,0.030626198696012092,0.2322537594161525,0.07002081131249903
23,0.024270109045480322,0.007709492488245121,0.00999983959283506,0.0035676736560426425,0.04993127534257974,0.0035277368955109563,34.886615188498986,0.030575335340323088,0.22486588513296674,0.07180874926532263
24,0.024266712937574854,0.007677708542374076,0.009816966349821779,0.003620058779776979,0.04874885987987496,0.003779149914521552,37.014610530907106,0.03060090009147569,0.23106253931123344,0.07066806053009046
25,0.024270109045480322,0.007709492488245121,0.009998644857872625,0.0036639394974276648,0.049961256417367046,0.003566424171451661,36.21671375846756,0.030583737959429952,0.2277509766103633,0.07092847087697672
26,0.024266712937574854,0.007603551914822952,0.009816966349821779,0.003620058779776979,0.04991695895931277,0.003762741397231344,37.834791679714904,0.030625675837811922,0.2321346245572754,0.07005986267036182
27,0.010819308695655413,0.018197784242593697,0.00973973122052838,0.004095656153109529,0.04992591549614647,0.004970254220263028,46.939577568966044,0.03469589378142713,0.2486424451770312,0.06509730945881723
28,0.024270109045480322,0.007709492488245121,0.009998878204011392,0.003620058779776979,0.049964651597104934,0.0035277368955109563,35.40954455609294,0.030579080891943725,0.22589635701699662,0.07143966949498383
29,0.010819308695655413,0.018197784242593697,0.00973973122052838,0.004092293927210728,0.04992591549614647,0.004970254220263028,46.90622137894377,0.034688516952631566,0.24855283944119738,0.0651087164019531
30,0.024270109045480322,0.007709492488245121,0.009998878204011392,0.003620058779776979,0.04993127534257974,0.0035277368955109563,35.38589107440242,0.030579080891943722,0.22585690212642567,0.07145730105331338
31,0.02425296091825699,0.007704140147144032,0.009999362807507734,0.003620022842427457,0.048744758309053005,0.0035853997279895354,35.105902488924436,0.030578183233870248,0.2259379128406074,0.07175455553639194
32,0.024270109045480322,0.007709492488245121,0.009998878204011392,0.003602063389600872,0.04993127534257974,0.00349630275623,34.90081352318981,0.030577605961235238,0.2246949268714959,0.07176684460524131
