Machine,tau_k,e,hm,ha,Lz,lq,F_active,THD,mass,time
1,0.017371998579152628,0.0055013858153161906,0.009999999999999941,0.0025483238559372147,0.04945953301451974,0.002744062357585387,17.629682260081047,0.030200923429132002,0.18715092204483474,0.09215496457584496
2,0.02499999999998659,0.007906359996847757,0.009999999999999218,0.004999576715990279,0.04999999999991037,0.00395013192003575,52.226575785310736,0.031163439681627388,0.26720269447986084,0.06397637577555265
3,0.02458861347647377,0.007780372078314568,0.00999999999999424,0.003835728584160603,0.04999999603853406,0.00387409786337067,39.999164139084904,0.0306167997365866,0.2399769918701372,0.06927943513909875
4,0.018776786755726922,0.005918992067937558,0.009999999999979886,0.002824083777415855,0.04999820601972297,0.0029448962320848342,21.58981936580135,0.030269416140701066,0.19583970279133134,0.08518651662433362
5,0.024517261306188164,0.00778220865456303,0.00999999999999859,0.0035797757318459552,0.04999999998809471,0.0038778801321529294,37.3968543525028,0.030588061181746912,0.23468293644506444,0.07085462662990845
6,0.0174564129974783,0.005519054226342712,0.009999999999076423,0.0027605174343764568,0.049999999978727554,0.0027588695703319567,19.507778948327797,0.030235302135327075,0.19090077154040982,0.08847996097983522
7,0.02168814406222086,0.006860001416324307,0.009999999999999438,0.0034764253415073376,0.04999993871327396,0.0034293205412920264,31.615689430945704,0.030462470368099164,0.21903729757506918,0.07444794278616124
8,0.017459082418956474,0.005519051615901128,0.009999999999956438,0.0028215474465652516,0.049995777838741165,0.0027588882316854973,19.9502698881378,0.03025552412586222,0.19180371436853705,0.08769990289615227
9,0.024999999999647755,0.00788419600857407,0.009999999999999646,0.004780924198527158,0.049999999999879835,0.003941716122513287,50.114324494771836,0.031018935231802068,0.2622899244991662,0.06470753518657073
10,0.0249999999993979,0.007884168571559196,0.009999999999999986,0.0049652587661168195,0.04999999999591021,0.0039417717093777355,51.845113414547285,0.03113712517353219,0.26619369551238126,0.06408995428668425
11,0.01874322190024755,0.005928626098942998,0.009999999999999927,0.0027583125957679143,0.049999999999998504,0.0029449182513911786,21.041396840962516,0.030261051967781363,0.1947792604070571,0.08605558596065718
12,0.020515066641286207,0.006489500781779673,0.009999999999992196,0.0031710495141356325,0.049999999999999045,0.0032438977390503456,27.083391531896282,0.030367430903915457,0.20856874623124516,0.07849067874561329
13,0.021759101869704207,0.006861023080228896,0.009999999999999115,0.0037904187081596813,0.04999999999349454,0.003426713326120477,34.380934206855535,0.03058739497563354,0.224806806958007,0.07232540686569026
14,0.02116245748085596,0.0066903162774303295,0.00999999999997403,0.0032017687602991147,0.04999999999635024,0.0033014467289298535,27.966661529537983,0.03039179401966045,0.2107647663009436,0.07764682213292166
15,0.01990541729087369,0.00630039520606546,0.00999999999999992,0.0029402605086486706,0.049999999157950524,0.0031489019060198633,24.243980624372142,0.030318700299748733,0.20227041730154283,0.08169758419508757
16,0.017413822116409055,0.005509341258690103,0.009999999999967089,0.002562158632122541,0.04993595702148762,0.002744062357585387,17.914590497527303,0.030202209237585338,0.1876610054139163,0.09154372288313653
17,0.021714653158092772,0.006861575616208461,0.0099991517194846,0.0035338934489776786,0.04999999999600956,0.003413377854401783,31.990235791593918,0.03048033648528537,0.21972382581157357,0.07412673116673249
18,0.017459082418956474,0.005519051615901128,0.009999999999960422,0.002801006501201737,0.04998993176230629,0.0027588882316854973,19.799396411376456,0.030248188072566545,0.19149543539233596,0.08796263512747786
19,0.02141099934546447,0.0067700795989099295,0.009999999999969872,0.00332129364019932,0.049999963006709766,0.0033800283422312847,29.74288462175758,0.030418998674408324,0.21485197981212817,0.0760191711802864
20,0.021759101869704207,0.006861023080228896,0.009999999999999794,0.0036347783827224206,0.04999999999342574,0.003426713326120477,33.032844931296005,0.030517845589508208,0.221942799204427,0.07331494848923542
21,0.01874322190024755,0.005928749962297085,0.009999999999970258,0.002737791630590374,0.04999999999972742,0.00291153293486456,20.641803293788143,0.03026072592425117,0.19384912742199015,0.08667684626846962
22,0.024999999976911443,0.00788397692821269,0.009999999999990728,0.004332898987817938,0.04999999997570746,0.003941958982589873,45.80913402067,0.030783101331891962,0.252814350359452,0.06644614865870256
23,0.021302765959894228,0.006721779392979623,0.00999999999995196,0.0032805732791163526,0.04999999999943282,0.003360065777836734,29.2068616339295,0.03040929437559453,0.213591265737161,0.0764881737226362
24,0.021714948443044547,0.006861564041291844,0.009999999999998772,0.003585159367846168,0.0499999999957644,0.003426713326120477,32.56569707653829,0.030498163965633266,0.22099517874184516,0.07368111743711035
25,0.020518640808335077,0.006489500781779673,0.00999999999999134,0.00304307055335148,0.0499999999987494,0.0032438977390503456,25.987527280040887,0.030351017979847808,0.20634187886306343,0.07969961156113778
26,0.018777579351679397,0.005924688873119277,0.009999999999935102,0.002950904347000705,0.049999998907682155,0.0029614658402685075,22.701535553049663,0.030291023623219657,0.1981660099385771,0.08356645108189346
27,0.024999999671985906,0.007885869125755531,0.00999999999999958,0.004588072100321681,0.04999999999577703,0.003941663675207047,48.27429239618105,0.03090759438768007,0.2582052315301269,0.06541382636906333
28,0.019887854633624948,0.00630039520606546,0.00999999999999992,0.002909840423065951,0.049999999157950524,0.00309320276169424,23.55311854817012,0.03031770589532792,0.2006381647792379,0.08255199209510672
29,0.018777579351679397,0.005924606417206825,0.009999999999999837,0.002870394443117109,0.04999999991665062,0.0029614658402685075,22.071149290131604,0.030274233883265257,0.19688567991893188,0.08447721429203624
30,0.017467130961864467,0.005519051615901128,0.00999999999993895,0.002713416927398389,0.049996789109231124,0.0027545098372655907,19.138239071324886,0.030222953971982214,0.19013103321939775,0.08914982806484248
31,0.021701946821599663,0.0068674975374227,0.009999999999999079,0.0034374129004601695,0.049999999923717585,0.0033950904661017053,30.95580697410536,0.03045224596933716,0.21750410712062476,0.074973478254047
32,0.0245888020840527,0.007782636866632304,0.009999999999993335,0.003720531854208675,0.049999999996627194,0.003878098682880078,38.87962592459382,0.030598233354272714,0.23769123628618044,0.06993434946159545
33,0.02463658314566965,0.007789369368530685,0.00999999999998945,0.0036263862983590034,0.04999999999276416,0.0038756129654323565,37.92414402808389,0.03059222482024357,0.2357066554857987,0.07051362190961867
34,0.01990541729087369,0.00630039520606546,0.009999999999999995,0.002988746834800872,0.049999960998925966,0.003147685250575654,24.641468977403918,0.03032235308159657,0.20306550596139678,0.08119509141790258
35,0.024999999988080945,0.007885869125755531,0.009999999999999848,0.00472781715470977,0.04999999999947391,0.003941663126617767,49.607296614194624,0.030986942276849404,0.26116315975903137,0.06489753038665082
36,0.021759101869704207,0.006861575616208461,0.00999999999999996,0.0037600710934562733,0.04999999999987574,0.0034262314154533203,34.11394571698252,0.030572536390337236,0.2242357052538978,0.07251559251777512
37,0.019933742366268964,0.006304762165842089,0.009999999999999976,0.003102729057567474,0.04999999983622817,0.0031512810939489234,25.630355366864112,0.030341161711594903,0.2050847867089668,0.08000818202257784
38,0.024999999729407012,0.00788355847776548,0.009999999999999577,0.004934582457148729,0.04999999999997717,0.003940483799241877,51.543322651321276,0.031116707726315238,0.26549984170199314,0.06419348018408984
39,0.02499999999969507,0.007884446738219456,0.00999999999879081,0.0046936256493958035,0.04999999999999934,0.00394070064623138,49.27337800004221,0.03096688287219549,0.26040791069336566,0.06502283661136359
40,0.02171230813583414,0.006861564041291844,0.009999999999999655,0.0033192103647398004,0.04999999999963471,0.003426713326120477,30.203503503993165,0.030427552574989223,0.2160992773439998,0.0756559326642658
41,0.024999999982223912,0.007883570292170634,0.009999999999999948,0.004474925004045147,0.049999999999922155,0.003941738448309002,47.18972620742064,0.030849034094706497,0.25581387889504276,0.06585417541688379
42,0.01990541729087369,0.00630039520606546,0.009999999999991566,0.0030307687662948215,0.04999999998689839,0.003147685250575654,24.992305445180662,0.0303276563015052,0.20377583840469898,0.08076406652241944
43,0.02140556981777296,0.0067700795989099295,0.009999999999969872,0.0032201039667347493,0.049999999700008214,0.0033800283422312847,28.840471705716276,0.030403283444620014,0.21301123923622678,0.07686791006353426
44,0.024999999989117522,0.007884151640263598,0.009999999999998841,0.004805288465992276,0.04999999999593645,0.003941716122513287,50.34445163774041,0.031033929408255365,0.26280566614493867,0.06462291561381033
45,0.024999999999956612,0.007883489272284864,0.009999999999999856,0.0046148659431894815,0.049999999999763615,0.003941685220364377,48.53610037569149,0.030922318943144657,0.2587743078478957,0.06530901463218898
46,0.024999999847551718,0.007885873848327896,0.009999999999998923,0.004642304579866766,0.049999999999000615,0.003941190603415369,48.7874562919952,0.03093752449149747,0.259337428395096,0.06521139728101537
