Machine,tau_k,e,hm,ha,Lz,lq,F_active,THD,mass,time
1,0.016286485597036902,0.005151956007815995,0.00999959363043815,0.00240838237171705,0.04706892573943393,0.0024143279893745467,13.757243826543174,0.03015833675809025,0.17858621175852213,0.1019068174264163
2,0.02499944409804897,0.009110755867229925,0.00997903851975053,0.0049995345032639,0.049986684261951166,0.004491280509262105,56.169618919400705,0.037946329238524354,0.28581235715154873,0.06380206799824759
3,0.02499944409804897,0.008950812945614443,0.009984328792358268,0.004890063040280666,0.0499249632605933,0.004470172795185131,55.17688709704775,0.03630490672655582,0.28239492104602926,0.06398745492097249
4,0.024897271094737904,0.007776661748212258,0.009975659560903969,0.004975293443643855,0.049998579943642776,0.003881950788201275,51.268242800264304,0.031178607084778626,0.2642639933860305,0.06421548603972406
5,0.017173524753517813,0.00543191330448825,0.009987116530048532,0.0029625873046854193,0.0499988812129725,0.002706504993453168,20.499179832941717,0.030335574026192753,0.192806394279424,0.08674360501684589
6,0.02118572224440185,0.00669915529806004,0.009998527902897006,0.003098111095144442,0.04996600209468259,0.003289262930954161,26.942294996596978,0.030385596844681444,0.20864457522978172,0.07871024219669813
7,0.024982310769555517,0.008950812945614443,0.009984328792358268,0.004898130741726609,0.0499249632605933,0.004470172795185131,55.23576863530979,0.03636808984141015,0.2825656125552437,0.06397266553314773
8,0.016286485597036902,0.005151956007815995,0.009987107006981123,0.00240838237171705,0.0487762417127383,0.002509426595618506,14.817430106522195,0.030159088231534726,0.1808070936895743,0.09880212435342536
9,0.016286485597036902,0.005151956007815995,0.009987107006981123,0.0023891941565312995,0.0487762417127383,0.0024143279893745467,14.133136345735382,0.03015859709789916,0.1791883769323816,0.10071186467528749
10,0.01629128417695506,0.005153718488935035,0.009990868301980985,0.0025918458646057166,0.049994677084748834,0.0025071994283226706,16.40665297858753,0.03019437566212566,0.18387226345285396,0.09468759991560208
11,0.017160143884607185,0.005431913830999538,0.009984716816562758,0.0025856166138464847,0.049965791857056664,0.00267172562600132,17.57669816951691,0.030197534282181922,0.18673284857003208,0.09219061394129571
12,0.01629128417695506,0.005153718488935035,0.00999926794524851,0.0025918458646057166,0.048499453638745436,0.0025343168078108273,16.08838752436894,0.030193859542725663,0.18344972436777554,0.0955096527220677
13,0.01629128417695506,0.005153718488935035,0.009903759169253448,0.0024703961564590785,0.04950266253360351,0.002535148899074544,15.610507391020581,0.03017027524595261,0.18239706838928416,0.09668195212681209
14,0.02234152650419792,0.007051517393830753,0.0099993020173992,0.0037479350077240852,0.049985730289130434,0.003525514552400766,35.120905377911015,0.030558080186276135,0.2269659520475415,0.07190225285921578
15,0.01629128417695506,0.005153718488935035,0.009997560191809576,0.0024230076209010277,0.04950266253360351,0.002535148899074544,15.292543053823072,0.030159410810246947,0.18175834973551042,0.0975107109781956
16,0.017173524753517813,0.00543191330448825,0.009995860423064802,0.002729726841109811,0.049966191126154205,0.002706504993453168,18.85017793604021,0.03022815954116783,0.18940090435206938,0.08965577946031768
17,0.017216752674029393,0.005432602877475877,0.009882072522805332,0.002663520252126668,0.049999108983231164,0.0026642806346676225,18.118194421736113,0.030219434579114638,0.18777241271149933,0.09105492248199247
18,0.021156684323855816,0.006658589270517035,0.00999945773121595,0.00315795536362084,0.049997184789174164,0.0032574423160519643,27.253938320136204,0.030393506810688548,0.20902371489533345,0.07833000245408221
19,0.02372753549795437,0.0074797503774330365,0.009993836946723579,0.003709319591191283,0.049988517078113096,0.0037366938425182935,37.2065800315626,0.030566127334004843,0.2328728888759133,0.07076110118550472
20,0.017208557996931256,0.005432602877475877,0.00991709033110105,0.002956558583626197,0.04946618182683406,0.002665337492767219,19.94799694704858,0.030334488658103405,0.1916056295277304,0.08765959894861973
21,0.022342939357128243,0.007052484419066274,0.009999765780304664,0.0034972396372031605,0.04999105722230519,0.003521287312677788,32.81634943862499,0.03047998931351822,0.22212278878442637,0.07358620711075502
22,0.02118572224440185,0.0067160971810026416,0.009998529816644739,0.003320750017286471,0.049982535143907714,0.003289262930954161,28.858194592334492,0.030416689170388457,0.21258485174729042,0.0767673540540153
23,0.017173524753517813,0.005432602877475877,0.009994663354621095,0.0028703462980294754,0.049945661021346226,0.00267172562600132,19.57993228418304,0.0302853326741871,0.19080759071494463,0.0882952264373707
24,0.02234152650419792,0.007081148990577868,0.009999047599344476,0.003414789322159469,0.049996104695534095,0.003538957562826969,32.178636114198675,0.0304662898730608,0.2209885705901068,0.07412182154316888
25,0.02118572224440185,0.0067160971810026416,0.009999211482365461,0.0032397754786835566,0.049982535143907714,0.003289262930954161,28.16170418000778,0.03040051441383999,0.2111550703766003,0.07744908380944492
26,0.024908845672592456,0.007853204425064118,0.009999582541973917,0.003790510946838912,0.049997795567727286,0.003874292364397816,39.66529877933087,0.030623518327482394,0.2393210107495952,0.06947523791937162
27,0.021156684323855816,0.006658589270517035,0.009999588158946398,0.0033725154751581806,0.049997184789174164,0.0032574423160519643,29.089054709653663,0.03043147894561263,0.2127766888675326,0.0764966140344808
28,0.01629128417695506,0.005153718488935035,0.009940917811455806,0.0024299034295266653,0.04950266253360351,0.0025364875807464566,15.345723432086858,0.03016336574141951,0.18187119791487852,0.09737181689321321
29,0.02234152650419792,0.007051517393830753,0.009977180160702275,0.00356022782042333,0.04997100772507219,0.0035154416704515305,33.31919823519344,0.030498308761211197,0.22314238798567756,0.0731962379877489
30,0.01629128417695506,0.005153718488935035,0.009997412226638823,0.0025918458646057166,0.04938478464355454,0.0025343168078108273,16.382010451341657,0.030193973420615014,0.18395380561344607,0.09477979883720153
31,0.02457069765521372,0.0077782412208211756,0.00996695972219525,0.004144218450637469,0.04953454878204638,0.0038811596810053835,42.69636562480941,0.03071397525388071,0.245884229904449,0.06787578680262742
32,0.02457069765521372,0.0077782412208211756,0.00999433790082754,0.003782679545860331,0.049514810981106154,0.0037216838939825546,37.537017501616624,0.030607595880642276,0.2339470138581818,0.0706112443839856
33,0.021156684323855816,0.006658589270517035,0.009999794878864467,0.003260244078683631,0.049997184789174164,0.0032574423160519643,28.13399925552752,0.030406296569258296,0.21081289594361763,0.07742439934207156
34,0.02457069765521372,0.0077782412208211756,0.00996695972219525,0.003782679545860331,0.04953454878204638,0.0038269651252301196,38.60876978728847,0.030611955438234584,0.2369004316784683,0.0700623883252217
35,0.017173524753517813,0.00543191330448825,0.009974747830738161,0.0027540151051592444,0.04999894158664308,0.002706504993453168,19.034598514413858,0.03023776858279474,0.18977512753874853,0.08930849668359232
36,0.022351445665052337,0.007057605454397306,0.009999485961225154,0.003618117757278688,0.049965468917312246,0.0035001646711209583,33.69301561589843,0.030511888508687336,0.22384442868122628,0.07290346943969056
37,0.024908845672592456,0.007853204425064118,0.00996747456211152,0.004817785605080653,0.049997795567727286,0.003874292364397816,49.56342075626438,0.031052079642308522,0.26069246636723775,0.0648677146418843
38,0.024908845672592456,0.007853204425064118,0.009999582541973917,0.0038600104066308432,0.049997795567727286,0.003874292364397816,40.36285167690307,0.030634373758826824,0.24076687978615413,0.06908001843267786
39,0.021194344739552482,0.006699346108167507,0.009998339151854807,0.0034272913099044067,0.04975561938526755,0.0032912118196782936,29.678777993672732,0.03044341972452771,0.21428924367869934,0.07600150142384639
40,0.024881129627972867,0.007853087982292504,0.009999998028589217,0.003729496094917181,0.0499999709071126,0.0038661712820664243,38.94925053776639,0.030613687869918235,0.23779897082988094,0.0698876481912244
41,0.02483977363934224,0.0077839334440886,0.009985109789666146,0.004565442281821226,0.04974955003833485,0.003863641049240405,46.92026704807859,0.030916986183407835,0.254642775772484,0.06589165801658547
42,0.02499996393286906,0.007853204425064118,0.009988077534332545,0.004886967222055186,0.049974857703335415,0.0038825062521655996,50.381237862888256,0.031091674508207826,0.2624628177645747,0.06455716794364605
43,0.01721149216464066,0.0053929757188857915,0.009952867419459709,0.0028870725000200736,0.04997129549355921,0.0026774460137482655,19.815353549594658,0.030313423578744808,0.1911948964306432,0.08785818524931487
44,0.02234152650419792,0.007081148990577868,0.009999047599344476,0.003414789322159469,0.049995085834035925,0.0034800929884571006,31.64275406428137,0.030466289873060787,0.21955152804346595,0.07450339917380358
45,0.024897271094737904,0.007776661748212258,0.009998641477758724,0.004629493136498852,0.049998579943642776,0.0038782643242958807,48.00937232114785,0.030963633433380187,0.25693405500558736,0.06543239471725164
46,0.024761835991771904,0.007778006419131101,0.009998915193140563,0.004022557080590801,0.04998826067557775,0.003877479036398459,42.019626517703344,0.030677885065978138,0.24412015484617616,0.06817430478932453
47,0.024897271094737904,0.007776661748212258,0.009975659560903969,0.004934208490218915,0.049998579943642776,0.003878802168853852,50.84883961502119,0.0311515153011459,0.26329857537452084,0.06436188052310218
48,0.017173524753517813,0.005432602877475877,0.009930731539438886,0.0026241755754379046,0.04996919093793331,0.002685502042578878,17.949566052446478,0.030206904301292522,0.1875216548459282,0.09142052904098824
49,0.02497720607947897,0.007831354638795906,0.009970170362459478,0.0044790810308800895,0.04987536051655022,0.0039045383420220465,46.74128562288531,0.030869444514676676,0.25449513685698394,0.06599855251163875
50,0.022333890623967425,0.007057605454397306,0.009999599195740134,0.003288055203735485,0.049454518565930784,0.0034976182550997144,30.332691127072547,0.03045139045404457,0.21703522239065398,0.07565796094514139
51,0.024761835991771904,0.007813692428271294,0.00997880774675126,0.004158163828113235,0.04995469055313481,0.003882476945890469,43.307003600259286,0.03071649429580893,0.2470258668613565,0.06755183354270586
52,0.024898474381002126,0.007778241012937466,0.009999570143076383,0.004565442281821226,0.049988341987659446,0.003880244709209893,47.41687480742057,0.030928064583587867,0.2556478378310521,0.06567492600201925
53,0.022342939357128243,0.007052484419066274,0.009999776700836214,0.0037000331673420193,0.04996569220533274,0.003521287312677788,34.63578249992998,0.030539647221111552,0.2259260922778598,0.07223799558267832
54,0.02499583566174987,0.007853204425064118,0.009996526747692067,0.004899855104466813,0.04999999470271162,0.003881095474041017,50.50558413006999,0.031098388840850033,0.26272475707161536,0.06450981462048345
55,0.01721481589685543,0.00543188866085857,0.0099618595936571,0.00282998455846768,0.04997640879447353,0.002677040771567099,19.373330119988882,0.030267596855544428,0.19036317561108596,0.08866134689360894
56,0.024761835991771904,0.007813692428271294,0.009996885286362004,0.004405887210006366,0.04990724978425509,0.0038801897263145077,45.630818138196005,0.030820246517347803,0.25203626619067154,0.06647332217262901
57,0.0249999068266095,0.007853204425064118,0.009998556491889162,0.0047125431651349236,0.049998275418770416,0.0038825062521655996,48.784377278711546,0.03098329098964445,0.25886914641050723,0.06515455103202486
58,0.022325442105339596,0.0070743565272324395,0.009965619645086191,0.003320750017286471,0.04999287056928061,0.003498215782396826,30.936386676372535,0.03045869445331795,0.2182136585070322,0.07511923648866595
59,0.022334064600490238,0.007057605454397306,0.009998321889326423,0.0033763287626062313,0.04969015351267112,0.0035001646711209583,31.31007705174048,0.030458741068256502,0.21899113393424224,0.07480251355110168
60,0.02234152650419792,0.007051517393830753,0.009977640950657186,0.003649346029001331,0.04999435822824874,0.0035154416704515305,34.140233658041915,0.030524957562997612,0.2248515442425691,0.07258714018055447
61,0.024761835991771904,0.007813692428271294,0.009998917208535477,0.004358478156604326,0.04990724978425509,0.0038819903740048797,45.19935101369155,0.03079724305480474,0.2511068056089043,0.06666657374189838
62,0.022333890623967425,0.007057605454397306,0.009997708839118024,0.003288055203735485,0.04987078048350147,0.0034976182550997144,30.587755467721884,0.030451637111841633,0.21747118047690112,0.07541748483917957
63,0.022342939357128243,0.007052484419066274,0.009999588564116214,0.00371641342623429,0.04996569220533274,0.003521287312677788,34.78250379815216,0.030545768084769886,0.22623561918858795,0.07213483855858319
64,0.02234152650419792,0.007051517393830753,0.009977640950657186,0.0036572508036548618,0.04999435822824874,0.0035154416704515305,34.21133911090153,0.030527602589813182,0.22500075312214174,0.07253572270705826
65,0.017173524753517813,0.005432602877475877,0.009956804239904115,0.0025855518551115846,0.049997210954477324,0.0026769876020845992,17.626817356736606,0.030199457623254062,0.18684277174376698,0.09208654773750079
66,0.02498752308030213,0.007853204425064118,0.00999834917313542,0.004631204829206058,0.049999415875811484,0.0038749355613073916,47.915861331648955,0.030936469296774856,0.25691308064116647,0.06549353804218187
67,0.017173524753517813,0.005432602877475877,0.009994663354621095,0.0028097405442984486,0.049945661021346226,0.00267172562600132,19.159504629902056,0.030257811657583587,0.1899390148460366,0.08905533588090757
68,0.017173524753517813,0.005432602877475877,0.009994663354621095,0.0028168518179111633,0.04988851403336244,0.00267172562600132,19.187024280185383,0.030260816239941684,0.19000293897923895,0.089006421436189
