# $NEW GRAPH$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Step$
# $LABEL Y$: $Hypervolume$
# $BEGIN DATA$
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	9.195221953488211e-07
8	1.1978361793300672e-06
9	4.296414753832295e-06
10	7.439739844849572e-06
11	9.289396743088681e-06
12	1.1430518304340914e-05
13	1.2363405485646741e-05
14	1.3468762894985795e-05
15	1.3580870909999383e-05
16	1.4954745714567864e-05
17	1.5938804690974948e-05
18	1.603470448717596e-05
19	1.6124255431228615e-05
20	1.6833115922332046e-05
21	1.7140122332816195e-05
22	1.7746679364769358e-05
23	1.7932920276205854e-05
24	1.8015243281198934e-05
25	1.8399827877949027e-05
26	1.8654626390074556e-05
27	1.9643364094209556e-05
28	1.9707280335109784e-05
29	1.9762078948686437e-05
30	2.0200890772785235e-05
31	2.022770322301733e-05
32	2.0344476202695204e-05
33	2.0459220730133768e-05
34	2.0693771172957784e-05
35	2.082994729234256e-05
36	2.0856959277420148e-05
37	2.0869528906245948e-05
38	2.2128680956340986e-05
39	2.2167140736179712e-05
40	2.2513724475745426e-05
41	2.2525294681097136e-05
42	2.2545291400729683e-05
43	2.2548888603368007e-05
44	2.2568539708008687e-05
45	2.2571894041373497e-05
46	2.258000190041937e-05
47	2.284173130801345e-05
48	2.2844031937332624e-05
49	2.2850954278340816e-05
50	2.285784268412531e-05
51	2.286944000025789e-05
52	2.2878016515965916e-05
53	2.2914925780478907e-05
54	2.295347386728768e-05
55	2.295886341136521e-05
56	2.2962971360082377e-05
57	2.298010499558444e-05
58	2.2982680796214407e-05
# $END DATA$




# $NEW GRAPH$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.04403532348593604	0.12544523148612988
0.05236282233190313	0.0970255801252729
0.11533902602513108	0.09462070628492421
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.0315876314271639	0.309128001608631
0.031651693093966496	0.0776980912302734
0.031659507743518084	0.07722516727786564
0.038684484348829	0.07343368248808943
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.030806244759635126	0.08169706940741588
0.030959641387882476	0.08139864140323519
0.03099513267761205	0.07860363027035462
0.031029205635864275	0.07125069763578001
0.03102923892840281	0.07044968896303401
0.031127669623370716	0.07027705215889886
0.03113770833237379	0.06995231303533551
0.03115051640171853	0.06925946803050949
0.031437595613872334	0.06688139210924009
0.03200448488636709	0.06662229104546633
0.03217508922473352	0.0663962392710396
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.030650843858103398	0.1003654295144767
0.03065084385810341	0.1000452697471354
0.03066182518695968	0.09322662156806327
0.03066573910311862	0.08020622631588846
0.030774271972340828	0.07230823472676345
0.030783451652893278	0.07071982784293936
0.030798936012887187	0.06912427764159207
0.030800315406330693	0.06857459793068564
0.03091569388050906	0.06848718167277736
0.030920602306301538	0.06792640775097789
0.03095739498909046	0.06740280823806212
0.030957739565010165	0.06739665910825308
0.03108524053314739	0.0669536777971024
0.031187123722935865	0.06592880410736994
0.03129467596125647	0.06556942317824808
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.030562168587425786	0.10200092052952613
0.030572634130686352	0.10136095110121869
0.03057455212378467	0.09144525141358523
0.0306083949398571	0.07393532042109753
0.03063243863066558	0.07172085910386665
0.030647985705542263	0.07166480377834439
0.030657068405672748	0.0696549578580938
0.030735565538437336	0.06844315438239516
0.03078956619116937	0.06838672661245043
0.03080668838524522	0.06825445600454073
0.030851442982627566	0.06819601775188341
0.03086915112666677	0.06806267764668567
0.030886626251751603	0.06782260974925901
0.03091733652821134	0.06673707740503694
0.030917804433641952	0.06667274309795768
0.031049511523833607	0.06606258213707901
0.031074046662619686	0.06581784689673738
0.031112536468007334	0.06555763314946789
0.031259429753272526	0.06547067719939971
0.03136581374918567	0.06480594838826309
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.03042290344907057	0.1050237219658527
0.030422903449070574	0.10392713208082896
0.030430817958816147	0.10179019686362026
0.030512218530748703	0.08982606550826425
0.03056763310992807	0.08877047893808004
0.030576766292661685	0.07393865377922546
0.030578873280919485	0.07344896153448877
0.030606689563313746	0.07330324998526289
0.030608394939857102	0.07283132302430248
0.03061720938044192	0.07174615659011457
0.030631871268908612	0.06971878496060319
0.030635090514278866	0.0695365234063858
0.030649039249159293	0.06935003394793784
0.030651715958670264	0.069256452995416
0.030657068405672748	0.06918265150665658
0.03071514132171456	0.06812669681650303
0.03074657231521221	0.06795205211512584
0.030790742238709253	0.06792115616138515
0.030798845387938995	0.06753975698394846
0.03081001456956622	0.0673983173293017
0.030825191388574945	0.06699510362425534
0.030833631855725747	0.06656528694206383
0.030969954641691454	0.06594617553050841
0.03097751561142549	0.06589462267319861
0.031037579827450906	0.06531963919686215
0.03111947024086413	0.06513572341758113
0.031145193777340388	0.06458544553115655
0.0312681422998831	0.06457053402814135
0.03141578311028049	0.06453887930316374
0.03147541878392145	0.06445723773917164
0.03166172967212973	0.06444707226241903
# $END DATA$

# $NEW TRACE 2D$
# $LEGEND$: $$
# $LABEL X$: $Objective_0$
# $LABEL Y$: $Objective_1$
# $BEGIN DATA$
0.030335217547226383	0.10097807816765363
0.030344030344078222	0.09380416461243113
0.03044376619760614	0.09275245174728411
0.030443766197606144	0.09265307657612841
0.030500242106348573	0.08980843185531438
0.03053480366424083	0.07301428676343079
0.03057444728586805	0.07271900953765836
0.030611088155203792	0.0714726461846788
0.0306196640516037	0.0698327005966789
0.030630228052157434	0.06963202929156663
0.030631041496774557	0.06962938402262864
0.030633783733188893	0.0695350388191093
0.030636367494816966	0.06928800167030714
0.030640350471944505	0.06918640577466051
0.03065055455681464	0.06914584850667813
0.030650703095765033	0.06914480927344156
0.030652464042936072	0.06893637765441213
0.0306534206630774	0.06878789758108234
0.030682185881951308	0.06834381908114429
0.030694996648742135	0.06812740502071643
0.030701362238140503	0.06784798273530229
0.030704005468208374	0.06782897607812698
0.030707163028946664	0.06771189864460507
0.0307252666615022	0.0675459785550593
0.03076969952498701	0.06694006032591458
0.030833631855725747	0.06656528694206383
0.030833838824282738	0.06654810107491842
