# x	y
2.489511476574743920e-01 2.137064747437494028e-01
3.092203443724662187e-02 1.223040019245077159e-01
6.823728697831149548e-02 9.187451241832540749e-02
3.423859307632234894e-01 4.253666273743830217e-01
1.641119559584421905e-01 2.108063633513343749e-01
4.281929685097269483e-02 0.000000000000000000e+00
7.609914189073993529e-02 8.863496260188452602e-02
1.121193884830318926e-01 1.008892881239396855e-01
3.018068449751990512e-01 4.265969601230478192e-01
1.973093282349062116e-01 1.306457324733290015e-01
3.166528128207139470e-01 0.000000000000000000e+00
1.921817942798025036e-01 2.739425218966413111e-01
1.034654182917417592e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.736576311389492533e-01 2.859451975600968976e-01
3.351713799224221302e-01 1.939652116783324443e-01
1.480620630353469691e-01 1.581817677231447949e-01
4.677539814357090792e-02 0.000000000000000000e+00
1.473422649137793305e-01 1.575429643435793947e-01
6.701048685984226094e-02 9.474417843180622523e-01
4.012314216902045788e-02 3.429469706745806867e-01
3.428843147173954442e-02 2.377706526341663018e-01
1.637685223702262660e-01 1.985817718880346083e-01
5.236282233190313329e-02 9.702558012527290332e-02
2.303890879739732833e-01 0.000000000000000000e+00
6.948855999701668285e-02 7.939300317280389985e-01
1.265309745343772552e-01 0.000000000000000000e+00
3.368551357085550202e-02 1.373600047411825675e-01
5.101021278669090608e-02 5.010194181987385198e-01
2.646502273550337958e-01 2.052737156762758086e-01
2.256371108158800598e-01 1.769081890604616569e-01
8.110431265714099225e-02 3.477879174917650751e-01
2.618983685765324809e-01 0.000000000000000000e+00
9.661145517742254774e-02 3.442191660474349102e-01
2.330674466242111109e-01 2.450173099968561974e-01
7.969290304459537844e-02 6.487531213650794548e-01
4.322152000004908512e-01 0.000000000000000000e+00
3.118190288643944985e-01 2.371654081216387489e-01
2.937483729137890243e-01 0.000000000000000000e+00
2.200769323843994874e-01 2.351699914662645219e-01
2.010582292248923320e-01 1.537578907811398554e-01
8.365813946805025769e-02 1.068506295297387415e-01
2.604297782963310715e-01 0.000000000000000000e+00
1.719714418603887351e-01 1.302743801961429304e-01
3.430958834722164230e-01 1.424446891966709261e+00
8.086003520800195965e-02 1.049601303557937543e-01
2.321013589102415287e-01 2.592065271932135762e-01
4.411803743572661335e-02 1.307994899066328709e-01
8.561331089599120980e-02 8.329134132921252320e-02
1.716508154463527724e-01 1.409294979443040385e-01
5.862488399659460114e-02 2.901758812979224889e-01
7.053300531544776097e-02 0.000000000000000000e+00
1.153390260251310750e-01 9.462070628492420810e-02
3.820096481865741245e-01 0.000000000000000000e+00
8.956012372427030188e-02 1.243896726382489826e+00
8.211346501064392678e-02 1.220544802204933665e-01
8.862213365796561826e-02 1.096049726320172529e-01
6.380734537446344778e-02 8.907098093427290308e-02
2.910694181698506577e-01 0.000000000000000000e+00
7.891212192330650244e-02 2.489458391291568262e-01
9.836060497323843854e-02 3.880311701859577300e-01
1.551706918838869909e-01 1.033208355966765135e-01
3.133906537204554921e-01 6.781705377951724456e-01
6.153663133506432487e-02 0.000000000000000000e+00
2.059531782553346568e-01 1.181279229502327777e-01
3.280480651296319855e-02 1.781824866813849495e-01
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.513996411593482083e-01 0.000000000000000000e+00
3.797886180231929143e-01 3.097956905004232153e-01
1.405632552619987818e-01 1.167816230072142580e-01
6.246129372398485924e-02 0.000000000000000000e+00
1.385917098897823940e-01 1.259947076563199264e-01
3.270715581491243085e-01 3.434138034057571121e-01
1.035542388786728218e-01 2.469371973929668229e-01
1.483419031439716373e-01 0.000000000000000000e+00
4.319433994105786184e-02 3.308428103756031469e-01
3.655568494704649479e-02 0.000000000000000000e+00
8.935316110373785203e-02 1.508051426679347107e-01
2.799328165213618713e-01 1.769938667248823205e-01
2.339805069939333571e-01 2.217762213028029172e-01
1.755547692672054239e-01 0.000000000000000000e+00
3.426200954726779102e-01 5.003963325905899096e-01
4.632336572785396289e-02 1.554100050853466919e-01
3.311386290187758735e-02 6.803212462660553073e-02
6.026653684674192213e-02 7.938844029637102950e-02
1.846218519109789624e-01 3.343597758155325561e-01
1.819242255296001087e-01 5.849672141902605427e-01
2.828367045828422688e-01 1.569633072875419311e-01
4.989825506292400181e-02 7.321438807659563786e-02
2.430379935654366219e-01 3.780508446312845217e-01
4.403532348593604262e-02 1.254452314861298767e-01
3.810918713203673147e-02 2.256663418942849997e-01
1.592099807426230473e-01 1.673598261283680833e-01
2.958777084426008619e-01 4.035117332721363526e-01
2.290170857814454175e-01 8.237264015572108855e-01
1.043546998313262947e-01 0.000000000000000000e+00
4.941821670672878752e-02 0.000000000000000000e+00
4.118287786384337845e-02 9.243915334413539686e-02
2.895351078912128395e-01 0.000000000000000000e+00
1.261054066124057682e-01 1.129929401192673183e-01
5.101021278669090608e-02 5.010194181987385198e-01
3.508300890208684852e-02 8.271928337045393598e-02
