# x	y
3.020218368287288374e-02 9.857126618056015477e-02
3.020218368287290456e-02 9.430826727694852085e-02
3.020218372961184713e-02 9.158525584237091344e-02
3.020218372961185060e-02 9.158515140742008731e-02
3.020222437574767230e-02 9.149248780733976183e-02
3.020414385628885853e-02 9.145726250506482080e-02
3.020442361569931553e-02 9.113552913503000785e-02
3.020455578951603340e-02 9.108923547113757790e-02
3.020556490246049941e-02 9.077802147482728901e-02
3.020587561420364289e-02 9.076943331478892762e-02
3.020587561420364636e-02 9.076941747755061518e-02
3.020632580311046617e-02 9.068817873746996827e-02
3.020705504278526840e-02 9.057197521575367782e-02
3.020798243863626747e-02 9.034250217553035922e-02
3.020802466974819786e-02 9.033697903390869310e-02
3.021230986916896566e-02 8.992695578255675837e-02
3.021503570968571764e-02 8.986247455909256165e-02
3.021647768831825509e-02 8.970167585764360352e-02
3.021740674098925827e-02 8.967628226152724036e-02
3.021828261223771794e-02 8.967446869972310608e-02
3.021908844827626492e-02 8.957022600484416952e-02
3.022288411827864230e-02 8.940248730414916689e-02
3.022442024877259117e-02 8.926321147947316459e-02
3.022442024877259464e-02 8.926320691410664920e-02
3.022544538809055978e-02 8.926178472124168817e-02
3.022644326842046855e-02 8.920984271582929614e-02
3.022844406892722519e-02 8.910934572654470587e-02
3.022844471704928468e-02 8.910933163404960444e-02
3.022846843991405102e-02 8.891606431946123823e-02
3.023046011865338639e-02 8.885189519272684855e-02
3.023249025916014895e-02 8.872223491626392289e-02
3.023307179157528821e-02 8.863390188229583466e-02
3.023724284705187754e-02 8.849936991241107165e-02
3.023724284705188448e-02 8.849929604868934929e-02
3.023846637898873480e-02 8.846080584962633109e-02
3.023846637898874173e-02 8.846074611883805727e-02
3.023856717482419770e-02 8.844740610611241671e-02
3.023900425930213867e-02 8.843668058666542819e-02
3.023922875062147464e-02 8.842612958692340486e-02
3.023991809720160198e-02 8.839151979167739204e-02
3.023991929124009853e-02 8.839100317710379962e-02
3.024046328819109813e-02 8.837488654720720982e-02
3.024314351936435025e-02 8.820856777602652243e-02
3.024314351936435719e-02 8.820853417735914637e-02
3.024338340765134539e-02 8.820721031281997249e-02
3.024465421542124610e-02 8.815687037245585611e-02
3.024497468486121374e-02 8.814452715641681035e-02
3.025106742692921374e-02 8.787493868781696971e-02
