# x	y
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 9.195221953488210710e-07
8.000000000000000000e+00 1.197836179330067187e-06
9.000000000000000000e+00 4.296414753832295109e-06
1.000000000000000000e+01 7.439739844849571726e-06
1.100000000000000000e+01 9.289396743088681059e-06
1.200000000000000000e+01 1.143051830434091423e-05
1.300000000000000000e+01 1.236340548564674138e-05
1.400000000000000000e+01 1.346876289498579471e-05
1.500000000000000000e+01 1.358087090999938294e-05
1.600000000000000000e+01 1.495474571456786419e-05
1.700000000000000000e+01 1.593880469097494810e-05
1.800000000000000000e+01 1.603470448717596162e-05
1.900000000000000000e+01 1.612425543122861476e-05
2.000000000000000000e+01 1.683311592233204600e-05
2.100000000000000000e+01 1.714012233281619473e-05
2.200000000000000000e+01 1.774667936476935829e-05
2.300000000000000000e+01 1.793292027620585371e-05
2.400000000000000000e+01 1.801524328119893383e-05
2.500000000000000000e+01 1.839982787794902652e-05
2.600000000000000000e+01 1.865462639007455615e-05
2.700000000000000000e+01 1.964336409420955619e-05
2.800000000000000000e+01 1.970728033510978363e-05
2.900000000000000000e+01 1.976207894868643671e-05
3.000000000000000000e+01 2.020089077278523510e-05
3.100000000000000000e+01 2.022770322301732844e-05
3.200000000000000000e+01 2.034447620269520362e-05
3.300000000000000000e+01 2.045922073013376784e-05
3.400000000000000000e+01 2.069377117295778421e-05
3.500000000000000000e+01 2.082994729234255988e-05
3.600000000000000000e+01 2.085695927742014776e-05
3.700000000000000000e+01 2.086952890624594817e-05
3.800000000000000000e+01 2.212868095634098618e-05
3.900000000000000000e+01 2.216714073617971189e-05
4.000000000000000000e+01 2.251372447574542633e-05
4.100000000000000000e+01 2.252529468109713584e-05
4.200000000000000000e+01 2.254529140072968256e-05
4.300000000000000000e+01 2.254888860336800666e-05
4.400000000000000000e+01 2.256853970800868679e-05
4.500000000000000000e+01 2.257189404137349719e-05
4.600000000000000000e+01 2.258000190041937059e-05
4.700000000000000000e+01 2.284173130801345157e-05
4.800000000000000000e+01 2.284403193733262419e-05
4.900000000000000000e+01 2.285095427834081620e-05
5.000000000000000000e+01 2.285784268412531108e-05
5.100000000000000000e+01 2.286944000025788870e-05
5.200000000000000000e+01 2.287801651596591576e-05
5.300000000000000000e+01 2.291492578047890703e-05
5.400000000000000000e+01 2.295347386728767937e-05
5.500000000000000000e+01 2.295886341136521016e-05
5.600000000000000000e+01 2.296297136008237699e-05
5.700000000000000000e+01 2.298010499558443835e-05
5.800000000000000000e+01 2.298268079621440733e-05
