# x	y
-3.066420130120845577e+00 1.581360733418772950e-04
-2.407052193019962871e+00 1.946993995723350179e-04
-8.909877796493194113e-01 2.472284216483026432e-04
-5.763959777710174315e+00 1.097240709724674136e-04
-9.989062126328002167e-01 7.263040844024580491e-05
-7.830503850622827500e-01 1.380051347370073764e-04
-1.630514395072826916e+00 2.101154354842880653e-04
-1.968804976962920117e-01 2.357861010546948672e-04
-1.132367856864234579e+00 4.001966131701009178e-04
-2.551013981915759121e+00 2.295733202745847993e-04
-2.431143159896344663e+00 2.948217341194392990e-04
-9.546679594337270203e+00 1.014803611873926954e-04
-4.438408785424087455e+00 2.723589433205255849e-04
-1.573319725096136434e-01 5.124108806960349068e-04
-1.642027739946941289e-01 5.251028804438924360e-04
-1.568563572741533907e+00 3.274196792580902219e-04
-3.205967147733670419e+00 1.243773289981340798e-04
-4.160006051205737521e+00 1.832658040025186700e-04
-9.906364616593656969e-01 1.483200713791968676e-04
-8.050777543231992794e+00 1.742264854817257656e-04
-1.357307517004048947e+00 2.897401964644680944e-04
-6.763924586095757530e-01 2.733936196414556890e-04
-4.533425049029490950e+00 3.131627425276375964e-04
-1.108092844713316261e+00 3.495694136996655484e-04
-1.000503162642669253e+01 1.505639478805987069e-04
-2.859195908971252642e-01 5.917493575772806401e-04
-5.063074911264666689e+00 1.632137628377042704e-04
-1.792414196386052083e+01 4.626084607191967881e-05
-5.322818592160082574e+00 1.168295594803132089e-04
-8.079202137625893343e+00 8.897929074634671983e-05
-3.377889407643251740e+00 6.011659405922683739e-05
-1.230964373209213480e+00 8.495225790076582953e-05
-4.072939063178114161e+00 8.821379710915283037e-05
-7.869137891379937022e-01 3.400485109134858018e-04
-5.825072419017248704e-01 4.866160353494204303e-04
-6.983844233771058896e+00 8.677229033129614294e-05
-1.997528330861293444e+00 1.443543470606096829e-04
-6.374051270799317992e-01 7.861731201931135282e-04
-1.174941316074971515e-01 1.679628590205780746e-04
-2.030137154318218951e+00 4.463809883906218759e-05
-1.184448756835952299e+00 2.998659208150614239e-04
-2.987426316951493188e+00 1.548647374307790927e-04
-3.502794835640443694e-01 1.099623271775873167e-03
1.723112082238863474e+00 -2.437536976131434493e-04
-2.156225068615411189e+00 2.977880061418015337e-04
-3.546029091750239060e-01 1.442025911917363228e-03
-3.697930435399489069e-01 4.621529665446987315e-04
-3.798697725847562934e-01 2.967049639108289326e-04
-5.954116476612225650e-01 1.694444446632421830e-03
-2.535527117793064278e+00 4.689454814519222921e-04
-8.342500591429896639e-01 5.462566429337324669e-04
-5.811435187552729253e+00 1.042727985270040352e-04
-3.389418326287554906e-01 2.041218172447790719e-04
-1.944634461287630511e+00 1.011168666700935730e-04
-8.942702428505874934e+00 5.681354119409511933e-05
-2.587640149132343748e+00 2.070536194308978891e-04
-3.317003852132079378e-01 1.029872493222206060e-04
-1.505875615433185377e+00 1.689442086013240134e-04
-6.782950699968492980e-01 7.355802266750037467e-04
-1.415437633644790250e+00 9.791432265274021694e-05
-2.467944011060189791e+00 2.057641635679521960e-04
-3.532944876923445054e-01 4.313417435850708660e-04
-4.820742581523203896e+00 2.269536335135865677e-04
-1.434801525558813129e-01 1.791030621360331990e-04
-3.034364999308890809e+00 5.830731099716559738e-05
-9.745028224881149281e-01 3.196433492481507333e-04
-2.496718824778697776e+00 1.870483113870690045e-04
-3.061908778281320909e-01 1.513657096009883866e-04
-1.922461428985670739e+00 6.539181419727822678e-05
-1.610807567991769496e+00 7.912106290441591914e-05
-5.669308351930514078e+00 1.433680934746033833e-04
-3.158277069054415964e+00 2.423692591404941481e-04
-3.685778103739126288e-01 2.427180311315942671e-04
-4.903793577021115624e+00 8.261722779407480711e-05
-1.309492608777033995e+00 4.659230909101626759e-04
-3.844030878943277330e+00 9.340520424383754535e-05
-3.282037204327526769e+00 2.054408388113638584e-04
-7.500506447186064962e-01 7.225746696647546629e-04
-1.563703899453335877e+00 1.351418626938539341e-04
-9.368527668484164517e-01 5.185907548141700096e-05
6.628272159726894541e-02 -8.210311354888110954e-04
-2.266048649000830917e+00 1.262035703063844991e-04
-3.341970835806880480e+00 1.458055729129902869e-04
-5.907918364939788169e+00 7.748917865581625875e-05
-7.940791789794238831e+00 2.242585680624736540e-04
-1.366399185922302362e+00 2.849033872974011602e-04
-2.303914892680136273e+00 9.404714985717452377e-05
-3.492770713536933691e+00 1.725625288723667641e-04
-1.279643102372708396e+00 2.796163378961034050e-04
-4.547540415641127431e+00 5.743728280409636999e-05
-3.310352148272245554e+00 1.348628850937083645e-04
-7.988181201953971078e-01 9.501814132511747914e-05
-7.142238929802207537e+00 4.584458937737230879e-05
-2.729078757579568304e+00 2.568734558093203738e-04
-4.552994240155218697e-01 1.173204665664222512e-04
-8.661512509473597854e-01 9.602601576687682305e-05
-5.712601112915878687e+00 1.408109395396738733e-04
-1.512337546458504545e-01 1.221071277785412896e-04
-9.588248683477875733e-01 2.073325319635895112e-04
-1.325266568226762365e+00 7.028061236971620438e-04
